,headline,url,date,stock,website_name,article_body
81292,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq FAS BTK SOXX FDN,http://marketfy.com/product/ecstatic-plays/blog/891/view/95028/,2015-10-19,REGN,marketfy,"Markets finally had a strong week last week.  Things popped higher on Monday, as SPX closed just under 1990.  Tuesday and Wednesday saw some struggles with the direction as the trading range narrowed.  However, Thursday's Fed Minutes gave buyers reasons to push markets higher.  Friday was a flat with small gains.  SPX managed to close near 2015.We also had a nice week with most of our trades in the ""plus"" column!  Our calls on GLD yielded profits as high as +59%.  Our stock trades on JUNO and PTCT were quite nice as well!  Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas up +612.12 points;SPXadded +63.53 points;Nasdaqgained +122.69 points.  Gold advanced last week, closing above $1155/ounce.  Old also jumped, with WTI trading near $50/barrel!  At the time of this writing, Asian markets were mostly up.  Here are how the US markets looked after Friday's close:SPXOn Friday, SPX added +1.46 points to close at 2014.89.  Its daily MAs and MACD went up.NasdaqNasdaq gained +19.68 points to close at 4830.47.  Its daily MAs and MACD also went higher.Both SPX and Nasdaq managed to stay above their respective daily MAs.  The recent strength in energy stocks has helped SPX; on the other hand, the weakenss in biotechs have held back Nasdaq.  What's also interesting is that after the recent pulled back, it seems that more money shifted into the blue-chip stocks, as the Dow has been very strong:The Dow (DJI)Last week, the Dow managed to close above 17,000, and it is up +11.2% from its recent low, much higher than the small-caps (Russel 2000), which is up only about +8% from the lows!For the new week, earnings season is kicking in.  We start off with the financials this week.  Here are some notable earnings:Monday: (AM)  INFYTuesday:  (AM)  JNJ, ASML; (PM) JPM, INTC, CSXWednesday:  (AM) BAC, DAL, WFC, BLK, PNC; (PM) NFLX, XLNXThursday:  (AM) BX, C, GS, UNH, USB, TSM; (PM) MAT, SLBFriday: (AM) GE, HON, KSU, STIBesides the financials, we have INTC, ASML, and XLNX representing the seminconductors.  It will be interesting to hear from SLB on Thursday to see how the recent low oil prices have affected the industry.  KSU on Friday will allow us to get a peak from the rails.  GE and HON can give us addition information on how the US economy is doing as a whole.On the up-side, SPX's nearest resistance is at 2040.  On the down-side, SPX has support at 2000 to 1990; and, then 1975.Sector WatchFAS(financials)FAS slid on Friday, but, the whole week was still positive.  We have JPM reporting on Tuesday afternoon, followed by BAC, WFC, BLK, and PNC on Wednesday morning.  GX, C, and GS will report on Thursday morning.  Most banks look neutral going into earnings.BTK(biotech)The biotech has been among the weakest sectors.  If it turns higher, it will certainly help fuel the recent bounce in the broader market.  BIIB was weak on Friday, as it announced the departure of its VP of Global Commercial Operations.  AMGN seems to be gathering some buyers.  REGN and VRX also bounced on Friday.SOXX(semiconductor)SOXX also slid on Friday.  ASML is reporting on Tuesday morning; INTC follows in the afternoon.  XLNX also reports on Wednesday afternoon.  Although the sector has been doing well.  The darlings in AAPL's ecosystem have not, namely CRUS, SWKS, NXPI, BRCM and AVGO.  So, it will be interesting to see how this sub-group do in the coming week.FDN(internet)FDN crept higher along with the broader market last week.  NFLX is report on Wednesday after market.  NFLXjust announced an increase of $1 of its standard membership plan from $8.99 to $9.99, which could be an indicator of confidence and comfort with is subscriber addition in the past quarter.  TWTR finally turned the corner last week as it has chosen a new CEO.  YELP had also turned bullish.  LNKD still appears a bit undecided.Good night andHappyTrading! ™"
81305,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq FAS BTK SOXX FDN GS BAC WFC JPM BLK INTC ASML XLNX NXPI AVGO SWKS CRUS BRCM REGN VRX AMGN BIIB NFLX TWTR LNKD YELP,http://marketfy.com/product/ecstatic-plays/blog/891/view/95029/,2015-10-12,REGN,marketfy,"Markets finally had a strong week last week. Things popped higher on Monday, as SPX closed just under 1990. Tuesday and Wednesday saw some struggles with the direction as the trading range narrowed. However, Thursday's Fed Minutes gave buyers reasons to push markets higher. Friday was a flat with small gains. SPX managed to close near 2015.We also had a nice week with most of our trades in the ""plus"" column! Our calls on GLD yielded profits as high as +59%. Our stock trades on JUNO and PTCT were quite nice as well! Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas up +612.12 points;SPXadded +63.53 points;Nasdaqgained +122.69 points. Gold advanced last week, closing above $1155/ounce. Old also jumped, with WTI trading near $50/barrel! At the time of this writing, Asian markets were mostly up. Here are how the US markets looked after Friday's close:SPXOn Friday, SPX added +1.46 points to close at 2014.89. Its daily MAs and MACD went up.NasdaqNasdaq gained +19.68 points to close at 4830.47. Its daily MAs and MACD also went higher.Both SPX and Nasdaq managed to stay above their respective daily MAs. The recent strength in energy stocks has helped SPX; on the other hand, the weakenss in biotechs have held back Nasdaq. What's also interesting is that after the recent pulled back, it seems that more money shifted into the blue-chip stocks, as the Dow has been very strong:The Dow (DJI)Last week, the Dow managed to close above 17,000, and it is up +11.2% from its recent low, much higher than the small-caps (Russel 2000), which is up only about +8% from the lows!For the new week...If you'd like to read the rest of the articles, please subscribe to my Ecstatic Plays product (Click Here). Ecstatic Plays portfolio also started trading stocks, in addition to options. PleaseClick Hereto see more details."
83503,Oil Going Lower,http://marketfy.com/product/ecstatic-plays/blog/891/view/101379/,2016-01-11,SLB,marketfy,"In August 2015, I wrote an article, titled ""It's Time to Migrate Out of Oil"".  Oil is now approaching the $30 mark and USO is single-digit!  Solar stocks have recent jumped.  This trend will likely continue.As I said in the previous article, ""Governments around the world are already making stricter policies on carbon emissions, and they will likely get tougher in the years to come.""  In December 2015,global leaders finally agreed on a climate change deal to cut down emissions world-wide.  Things are quickly changing.  Oil stocks are tumbling.  Names such as SLB, EOG, NOV, and PSX are hitting new multi-year lows.  Offshore drilling are very weak, which I had discussed back in August.  RIG is just above $10 now.  I think it is very likely that offshore drilling will be banned in the next few years, or at least, it will more costly comparing to new ways of harnessing renewable energies.As you can see in the chart below, the energy sector's weighting in the SP500 has been decreasing in the past 3 years:On the other hand, technology has been increasing.  Solar stocks, interestingly, are not energy stocks, but, technology stocks.The ""de""-coupling of the solar stocks from the oil stocks have finally happened, and in quite a big way.  We can see in the chart below that in December 2015, TAN (solar stocks) made a big jump as USO (oil) continued to fall:This dichotomy may continue to become more pronounced.The markets have been weak since the start of the year.  With obscured views of the global economy, investors decided to lock in profits from 2015.  Solar stocks, along with the broader market, have also pulled back.I think oil stocks will continued to be weak.  But, it may not be quite just the time to jump back into solar stocks either.  The markets have been very volatile.  We may have to wait until mid-February to make long-term investments.Good night andHappyTrading! ™"
83508,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FAS XLE IGV CELG BIIB AGN PFE CRM AMGN GILD SPLK GS WFC JPM,http://marketfy.com/product/ecstatic-plays/blog/891/view/98494/,2016-01-08,SLB,marketfy,"Markets bounced strongly last week, practically erasing losses from the week before. The broad-based rally was led by the financials and the internet stocks. Financials pushed higher as a December rate hike became more likely. GOOG/GOOGL made a new all-time high. AMZN was retesting its recent highs. NFLX recovered all of its recent losses. Even energy stocks managed a small bounce!We also had another good week with most of our trades in the plus column. Our AAPL and TSLA calls did really well. BABA and CELG calls turned profits this week, as well. Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas up +578.57 points;SPXgained +66.31 points;Nasdaqjumped +177.04 points. Asian markest were mixed on Monday, with China and Hong Kong down in the red. Let's see where the US markets closed last week:SPXOn Friday, SPX added +2.93 points to close at 2089.17. It closed just above its daily MAs. The MACD climbed.NasdaqNasdaq gained +31.28 points to close at 5104.92. It also closed above its daily MAs.Both SPX and Nasdaq managed to close above their respectively daily MAs. For the new week...If you'd like to read the rest of the articles, please subscribe to my Ecstatic Plays product (Click Here). Ecstatic Plays portfolio also started trading stocks, in addition to options. PleaseClick Hereto see more details."
83509,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FDN FAS XLE GOOG AMZN BIIB CELG AMGN GILD EOG SLB PRGO MYL V MA GS,http://marketfy.com/product/ecstatic-plays/blog/891/view/97967/,2016-01-08,SLB,marketfy,"Markets fell sharply last week. On Monday, things started to slid. Then, stocks traded in a narrow range on Tuesday and Wednesday, mainly between 2070 and 2080 on the SPX. Stocks broke down on Thursday, with SPX closing below 2050. On Friday, the bleeding did not stop and the market closed at the day low with SPX closing barely above 2020.The selling came quickly on Thursday and Friday. We jumped on puts and offset most of the losses on our long sides plays. PRGO puts was a big winner, gaining a profit of+86%overnight. We got out of GOOG puts too early. SPY puts helped us along the way making profits as high as+51%. Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas down 665.09 points;SPXfell 76.16 points;Nasdaqtumbled 219.24 points. Gold slid down to around $1080/ounce, while oil (WTI) dropped to below $41/barrel. Here are where the US markets closed on Friday.SPXOn Friday, SPX fell 22.93 points to close at 2023.04. It closed below its daily MAs. The MACD curved down.NasdaqNasdaq tumbled 77.2 points to close at 4927.88. It also closed below its daily MAs.Stocks came down hard on Thursday and Friday. Nasdaq is closing the gap made, on 10/23, by a big jump from the day after GOOG, AMZN, and MSFT earnings. Things sold off in a hurry on Friday perhaps partially because of the terrorist attacks in Paris. For the new week...If you'd like to read the rest of the articles, please subscribe to my Ecstatic Plays product (Click Here). Ecstatic Plays portfolio also started trading stocks, in addition to options. PleaseClick Hereto see more details."
83510,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FDN FAS XLE,http://marketfy.com/product/ecstatic-plays/blog/891/view/97950/,2016-01-08,SLB,marketfy,"Markets fell sharply last week.  On Monday, things started to slid.  Then, stocks traded in a narrow range on Tuesday and Wednesday, mainly between 2070 and 2080 on the SPX.  Stocks broke down on Thursday, with SPX closing below 2050.  On Friday, the bleeding did not stop and the market closed at the day low with SPX closing barely above 2020.The selling came quickly on Thursday and Friday.  We jumped on puts and offset most of the losses on our long sides plays.  PRGO puts was a big winner, gaining a profit of+86%overnight.  We got out of GOOG puts too early.  SPY puts helped us along the way making profits as high as+51%.  Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas down 665.09 points;SPXfell 76.16 points;Nasdaqtumbled 219.24 points.  Gold slid down to around $1080/ounce, while oil (WTI) dropped to below $41/barrel.  Here are where the US markets closed on Friday.SPXOn Friday, SPX fell 22.93 points to close at 2023.04.  It closed below its daily MAs.  The MACD curved down.NasdaqNasdaq tumbled 77.2 points to close at 4927.88.  It also closed below its daily MAs.Stocks came down hard on Thursday and Friday.  Nasdaq is closing the gap made, on 10/23, by a big jump from the day after GOOG, AMZN, and MSFT earnings.  Things sold off in a hurry on Friday perhaps partially because of the terrorist attacks in Paris.  For the new week, things are likely to be volatile.  Selling momentum should start to decrease by mid-week and things should consolidate.  By Wednesday afternoon, people should be paying attention to CRM earnings.SPX has support at 2000.On thing to note is that the biotechs were actually higher on Friday, as a sector.  But, most other major sectors sold off.  Oil was very weak last week, and energy stocks took a beating.  One thing to look for next week is solar stocks.  I think they are oversold.  We will get earnings from JASO and JKS.  But, if the sector bounces, I'd favor FSLR and SPWR.Sector WatchFAS(financials)FAS took a sharp fall with the broader market.  The big banks held up reasonable well; but, it could mean that they have more to fall.  V seems to be ready to come down.BTK(biotech)The attack on pharmaceutical companies continued.  VRX got driven down to $75!  GILD, AMGN, BIIB, and CELG were all weak.  But, VRTX, ILMN, and INCY were quite strong.  MYL also jumped at the expense of PRGO.  I think biotechs made need to consolidate further as a sector.  We will have to pick stocks to play here.  There are potentials on both sides.XLE(energy)XLE came down quite far last week.  EOG, SLB, XOM were very weak.  I'm looking for CVX, TSO, and VLO to come down more.*** I will be traveling next week and will be trading with you from Asia!  There will be times when I'm not around.  So, I will be making slow and fewer trades.Good night andHappyTrading! ™"
83520,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FAS XLE IGV CELG BIIB AGN PFE CRM AMGN GILD SPLK GS WFC JPM,http://marketfy.com/product/ecstatic-plays/blog/891/view/98494/,2016-01-03,SLB,marketfy,"Markets bounced strongly last week, practically erasing losses from the week before. The broad-based rally was led by the financials and the internet stocks. Financials pushed higher as a December rate hike became more likely. GOOG/GOOGL made a new all-time high. AMZN was retesting its recent highs. NFLX recovered all of its recent losses. Even energy stocks managed a small bounce!We also had another good week with most of our trades in the plus column. Our AAPL and TSLA calls did really well. BABA and CELG calls turned profits this week, as well. Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas up +578.57 points;SPXgained +66.31 points;Nasdaqjumped +177.04 points. Asian markest were mixed on Monday, with China and Hong Kong down in the red. Let's see where the US markets closed last week:SPXOn Friday, SPX added +2.93 points to close at 2089.17. It closed just above its daily MAs. The MACD climbed.NasdaqNasdaq gained +31.28 points to close at 5104.92. It also closed above its daily MAs.Both SPX and Nasdaq managed to close above their respectively daily MAs. For the new week...If you'd like to read the rest of the articles, please subscribe to my Ecstatic Plays product (Click Here). Ecstatic Plays portfolio also started trading stocks, in addition to options. PleaseClick Hereto see more details."
83521,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FDN FAS XLE GOOG AMZN BIIB CELG AMGN GILD EOG SLB PRGO MYL V MA GS,http://marketfy.com/product/ecstatic-plays/blog/891/view/97967/,2016-01-03,SLB,marketfy,"Markets fell sharply last week. On Monday, things started to slid. Then, stocks traded in a narrow range on Tuesday and Wednesday, mainly between 2070 and 2080 on the SPX. Stocks broke down on Thursday, with SPX closing below 2050. On Friday, the bleeding did not stop and the market closed at the day low with SPX closing barely above 2020.The selling came quickly on Thursday and Friday. We jumped on puts and offset most of the losses on our long sides plays. PRGO puts was a big winner, gaining a profit of+86%overnight. We got out of GOOG puts too early. SPY puts helped us along the way making profits as high as+51%. Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas down 665.09 points;SPXfell 76.16 points;Nasdaqtumbled 219.24 points. Gold slid down to around $1080/ounce, while oil (WTI) dropped to below $41/barrel. Here are where the US markets closed on Friday.SPXOn Friday, SPX fell 22.93 points to close at 2023.04. It closed below its daily MAs. The MACD curved down.NasdaqNasdaq tumbled 77.2 points to close at 4927.88. It also closed below its daily MAs.Stocks came down hard on Thursday and Friday. Nasdaq is closing the gap made, on 10/23, by a big jump from the day after GOOG, AMZN, and MSFT earnings. Things sold off in a hurry on Friday perhaps partially because of the terrorist attacks in Paris. For the new week...If you'd like to read the rest of the articles, please subscribe to my Ecstatic Plays product (Click Here). Ecstatic Plays portfolio also started trading stocks, in addition to options. PleaseClick Hereto see more details."
83522,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FDN FAS XLE,http://marketfy.com/product/ecstatic-plays/blog/891/view/97950/,2016-01-03,SLB,marketfy,"Markets fell sharply last week.  On Monday, things started to slid.  Then, stocks traded in a narrow range on Tuesday and Wednesday, mainly between 2070 and 2080 on the SPX.  Stocks broke down on Thursday, with SPX closing below 2050.  On Friday, the bleeding did not stop and the market closed at the day low with SPX closing barely above 2020.The selling came quickly on Thursday and Friday.  We jumped on puts and offset most of the losses on our long sides plays.  PRGO puts was a big winner, gaining a profit of+86%overnight.  We got out of GOOG puts too early.  SPY puts helped us along the way making profits as high as+51%.  Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas down 665.09 points;SPXfell 76.16 points;Nasdaqtumbled 219.24 points.  Gold slid down to around $1080/ounce, while oil (WTI) dropped to below $41/barrel.  Here are where the US markets closed on Friday.SPXOn Friday, SPX fell 22.93 points to close at 2023.04.  It closed below its daily MAs.  The MACD curved down.NasdaqNasdaq tumbled 77.2 points to close at 4927.88.  It also closed below its daily MAs.Stocks came down hard on Thursday and Friday.  Nasdaq is closing the gap made, on 10/23, by a big jump from the day after GOOG, AMZN, and MSFT earnings.  Things sold off in a hurry on Friday perhaps partially because of the terrorist attacks in Paris.  For the new week, things are likely to be volatile.  Selling momentum should start to decrease by mid-week and things should consolidate.  By Wednesday afternoon, people should be paying attention to CRM earnings.SPX has support at 2000.On thing to note is that the biotechs were actually higher on Friday, as a sector.  But, most other major sectors sold off.  Oil was very weak last week, and energy stocks took a beating.  One thing to look for next week is solar stocks.  I think they are oversold.  We will get earnings from JASO and JKS.  But, if the sector bounces, I'd favor FSLR and SPWR.Sector WatchFAS(financials)FAS took a sharp fall with the broader market.  The big banks held up reasonable well; but, it could mean that they have more to fall.  V seems to be ready to come down.BTK(biotech)The attack on pharmaceutical companies continued.  VRX got driven down to $75!  GILD, AMGN, BIIB, and CELG were all weak.  But, VRTX, ILMN, and INCY were quite strong.  MYL also jumped at the expense of PRGO.  I think biotechs made need to consolidate further as a sector.  We will have to pick stocks to play here.  There are potentials on both sides.XLE(energy)XLE came down quite far last week.  EOG, SLB, XOM were very weak.  I'm looking for CVX, TSO, and VLO to come down more.*** I will be traveling next week and will be trading with you from Asia!  There will be times when I'm not around.  So, I will be making slow and fewer trades.Good night andHappyTrading! ™"
83525,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FAS XLE IGV CELG BIIB AGN PFE CRM AMGN GILD SPLK GS WFC JPM,http://marketfy.com/product/ecstatic-plays/blog/891/view/98494/,2015-12-29,SLB,marketfy,"Markets bounced strongly last week, practically erasing losses from the week before. The broad-based rally was led by the financials and the internet stocks. Financials pushed higher as a December rate hike became more likely. GOOG/GOOGL made a new all-time high. AMZN was retesting its recent highs. NFLX recovered all of its recent losses. Even energy stocks managed a small bounce!We also had another good week with most of our trades in the plus column. Our AAPL and TSLA calls did really well. BABA and CELG calls turned profits this week, as well. Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas up +578.57 points;SPXgained +66.31 points;Nasdaqjumped +177.04 points. Asian markest were mixed on Monday, with China and Hong Kong down in the red. Let's see where the US markets closed last week:SPXOn Friday, SPX added +2.93 points to close at 2089.17. It closed just above its daily MAs. The MACD climbed.NasdaqNasdaq gained +31.28 points to close at 5104.92. It also closed above its daily MAs.Both SPX and Nasdaq managed to close above their respectively daily MAs. For the new week...If you'd like to read the rest of the articles, please subscribe to my Ecstatic Plays product (Click Here). Ecstatic Plays portfolio also started trading stocks, in addition to options. PleaseClick Hereto see more details."
83526,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FDN FAS XLE GOOG AMZN BIIB CELG AMGN GILD EOG SLB PRGO MYL V MA GS,http://marketfy.com/product/ecstatic-plays/blog/891/view/97967/,2015-12-29,SLB,marketfy,"Markets fell sharply last week. On Monday, things started to slid. Then, stocks traded in a narrow range on Tuesday and Wednesday, mainly between 2070 and 2080 on the SPX. Stocks broke down on Thursday, with SPX closing below 2050. On Friday, the bleeding did not stop and the market closed at the day low with SPX closing barely above 2020.The selling came quickly on Thursday and Friday. We jumped on puts and offset most of the losses on our long sides plays. PRGO puts was a big winner, gaining a profit of+86%overnight. We got out of GOOG puts too early. SPY puts helped us along the way making profits as high as+51%. Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas down 665.09 points;SPXfell 76.16 points;Nasdaqtumbled 219.24 points. Gold slid down to around $1080/ounce, while oil (WTI) dropped to below $41/barrel. Here are where the US markets closed on Friday.SPXOn Friday, SPX fell 22.93 points to close at 2023.04. It closed below its daily MAs. The MACD curved down.NasdaqNasdaq tumbled 77.2 points to close at 4927.88. It also closed below its daily MAs.Stocks came down hard on Thursday and Friday. Nasdaq is closing the gap made, on 10/23, by a big jump from the day after GOOG, AMZN, and MSFT earnings. Things sold off in a hurry on Friday perhaps partially because of the terrorist attacks in Paris. For the new week...If you'd like to read the rest of the articles, please subscribe to my Ecstatic Plays product (Click Here). Ecstatic Plays portfolio also started trading stocks, in addition to options. PleaseClick Hereto see more details."
83527,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FDN FAS XLE,http://marketfy.com/product/ecstatic-plays/blog/891/view/97950/,2015-12-29,SLB,marketfy,"Markets fell sharply last week.  On Monday, things started to slid.  Then, stocks traded in a narrow range on Tuesday and Wednesday, mainly between 2070 and 2080 on the SPX.  Stocks broke down on Thursday, with SPX closing below 2050.  On Friday, the bleeding did not stop and the market closed at the day low with SPX closing barely above 2020.The selling came quickly on Thursday and Friday.  We jumped on puts and offset most of the losses on our long sides plays.  PRGO puts was a big winner, gaining a profit of+86%overnight.  We got out of GOOG puts too early.  SPY puts helped us along the way making profits as high as+51%.  Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas down 665.09 points;SPXfell 76.16 points;Nasdaqtumbled 219.24 points.  Gold slid down to around $1080/ounce, while oil (WTI) dropped to below $41/barrel.  Here are where the US markets closed on Friday.SPXOn Friday, SPX fell 22.93 points to close at 2023.04.  It closed below its daily MAs.  The MACD curved down.NasdaqNasdaq tumbled 77.2 points to close at 4927.88.  It also closed below its daily MAs.Stocks came down hard on Thursday and Friday.  Nasdaq is closing the gap made, on 10/23, by a big jump from the day after GOOG, AMZN, and MSFT earnings.  Things sold off in a hurry on Friday perhaps partially because of the terrorist attacks in Paris.  For the new week, things are likely to be volatile.  Selling momentum should start to decrease by mid-week and things should consolidate.  By Wednesday afternoon, people should be paying attention to CRM earnings.SPX has support at 2000.On thing to note is that the biotechs were actually higher on Friday, as a sector.  But, most other major sectors sold off.  Oil was very weak last week, and energy stocks took a beating.  One thing to look for next week is solar stocks.  I think they are oversold.  We will get earnings from JASO and JKS.  But, if the sector bounces, I'd favor FSLR and SPWR.Sector WatchFAS(financials)FAS took a sharp fall with the broader market.  The big banks held up reasonable well; but, it could mean that they have more to fall.  V seems to be ready to come down.BTK(biotech)The attack on pharmaceutical companies continued.  VRX got driven down to $75!  GILD, AMGN, BIIB, and CELG were all weak.  But, VRTX, ILMN, and INCY were quite strong.  MYL also jumped at the expense of PRGO.  I think biotechs made need to consolidate further as a sector.  We will have to pick stocks to play here.  There are potentials on both sides.XLE(energy)XLE came down quite far last week.  EOG, SLB, XOM were very weak.  I'm looking for CVX, TSO, and VLO to come down more.*** I will be traveling next week and will be trading with you from Asia!  There will be times when I'm not around.  So, I will be making slow and fewer trades.Good night andHappyTrading! ™"
83568,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FAS XLE IGV CELG BIIB AGN PFE CRM AMGN GILD SPLK GS WFC JPM,http://marketfy.com/product/ecstatic-plays/blog/891/view/98494/,2015-11-24,SLB,marketfy,"Markets bounced strongly last week, practically erasing losses from the week before. The broad-based rally was led by the financials and the internet stocks. Financials pushed higher as a December rate hike became more likely. GOOG/GOOGL made a new all-time high. AMZN was retesting its recent highs. NFLX recovered all of its recent losses. Even energy stocks managed a small bounce!We also had another good week with most of our trades in the plus column. Our AAPL and TSLA calls did really well. BABA and CELG calls turned profits this week, as well. Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas up +578.57 points;SPXgained +66.31 points;Nasdaqjumped +177.04 points. Asian markest were mixed on Monday, with China and Hong Kong down in the red. Let's see where the US markets closed last week:SPXOn Friday, SPX added +2.93 points to close at 2089.17. It closed just above its daily MAs. The MACD climbed.NasdaqNasdaq gained +31.28 points to close at 5104.92. It also closed above its daily MAs.Both SPX and Nasdaq managed to close above their respectively daily MAs. For the new week...If you'd like to read the rest of the articles, please subscribe to my Ecstatic Plays product (Click Here). Ecstatic Plays portfolio also started trading stocks, in addition to options. PleaseClick Hereto see more details."
83569,Weekly Wrap-Up Market Forecast Sector Watch SPX Nasdaq BTK FDN FAS XLE GOOG AMZN BIIB CELG AMGN GILD EOG SLB PRGO MYL V MA GS,http://marketfy.com/product/ecstatic-plays/blog/891/view/97967/,2015-11-24,SLB,marketfy,"Markets fell sharply last week. On Monday, things started to slid. Then, stocks traded in a narrow range on Tuesday and Wednesday, mainly between 2070 and 2080 on the SPX. Stocks broke down on Thursday, with SPX closing below 2050. On Friday, the bleeding did not stop and the market closed at the day low with SPX closing barely above 2020.The selling came quickly on Thursday and Friday. We jumped on puts and offset most of the losses on our long sides plays. PRGO puts was a big winner, gaining a profit of+86%overnight. We got out of GOOG puts too early. SPY puts helped us along the way making profits as high as+51%. Here are the closed trades for the week:To subscribe or to find out more about this product, pleaseCLICK HERE. Come see whatEcstatic Playsoffers and what we are trading next!For the week, theDowwas down 665.09 points;SPXfell 76.16 points;Nasdaqtumbled 219.24 points. Gold slid down to around $1080/ounce, while oil (WTI) dropped to below $41/barrel. Here are where the US markets closed on Friday.SPXOn Friday, SPX fell 22.93 points to close at 2023.04. It closed below its daily MAs. The MACD curved down.NasdaqNasdaq tumbled 77.2 points to close at 4927.88. It also closed below its daily MAs.Stocks came down hard on Thursday and Friday. Nasdaq is closing the gap made, on 10/23, by a big jump from the day after GOOG, AMZN, and MSFT earnings. Things sold off in a hurry on Friday perhaps partially because of the terrorist attacks in Paris. For the new week...If you'd like to read the rest of the articles, please subscribe to my Ecstatic Plays product (Click Here). Ecstatic Plays portfolio also started trading stocks, in addition to options. PleaseClick Hereto see more details."
